P_CODE,AREA,PERIMETER,DIST_ID,SURVEY_NAM,VDC_ID,DISTRICT,VDC_NAME,VDC_CODE,ZONE_NAME,REGION,HHs2011,POP_2011,Male2011,Female2011,POPDEN_2011
W-LUM-47-033,31155263.35,37906.49792,47,JUTHAPAUWA,33,Palpa,Juthapauwa,470033,Lumbini,Western,712,3440,1550,1890,110.41
W-LUM-47-034,43433694.69,33127.82076,47,JYAMIRE,34,Palpa,Jyamire,470034,Lumbini,Western,576,3754,1711,2043,86.43
W-LUM-47-035,44104615.05,34996.17503,47,KACHAL,35,Palpa,Kachal,470035,Lumbini,Western,787,3699,1720,1979,83.87
W-LUM-47-036,33244357.47,31538.21895,47,KASENI,36,Palpa,Kaseni,470036,Lumbini,Western,1181,5697,2500,3197,171.37
W-LUM-47-037,25802141.8,31551.66002,47,KHALIBAN,37,Palpa,Khaliban,470037,Lumbini,Western,1319,5912,2514,3398,229.17
W-LUM-47-038,7964279.764,14871.91009,47,KHANICHHAP,38,Palpa,Khanichhap,470038,Lumbini,Western,486,2094,884,1210,262.94
W-LUM-47-039,9745941.529,18157.45144,47,KHANIGAUN,39,Palpa,Khanigau,470039,Lumbini,Western,467,1881,781,1100,193
W-LUM-47-040,7026516.735,17057.97775,47,KHASYAULI,40,Palpa,Khasyoli,470040,Lumbini,Western,566,2131,916,1215,303.29
W-LUM-47-041,15208644.05,24061.8705,47,KHYAHA,41,Palpa,Khyaha,470041,Lumbini,Western,546,2334,1000,1334,153.44
W-LUM-47-042,42484699.01,33485.9061,47,KOLDANDA,42,Palpa,Koldada,470042,Lumbini,Western,661,3865,1788,2077,90.97
W-LUM-47-043,11576446.8,15691.56358,47,KUSUMKHOLA,43,Palpa,Kusumkhola,470043,Lumbini,Western,413,1624,704,920,140.28
W-LUM-47-044,18078922.86,23887.55339,47,MADANPOKHARA,44,Palpa,Madanpokhara,470044,Lumbini,Western,1541,6281,2723,3558,347.42
W-LUM-47-045,35906425.79,35246.0988,47,MASYAM,45,Palpa,Masyam,470045,Lumbini,Western,1004,4649,2091,2558,129.48
W-LUM-47-046,42793675.08,35570.62886,47,MITYAL,46,Palpa,Mityal,470046,Lumbini,Western,758,4409,2085,2324,103.03
W-LUM-47-047,7685478.337,13076.61876,47,MUJHUNG,47,Palpa,Mujhung,470047,Lumbini,Western,532,2147,933,1214,279.34
W-LUM-47-048,12408035.73,21079.13374,47,NAYARNAMTALES,48,Palpa,Nayarnamtales,470048,Lumbini,Western,534,2153,951,1202,173.51
W-LUM-47-049,19393220,35654.22547,47,PALUNGMAINADI,49,Palpa,Palungmainadi,470049,Lumbini,Western,655,2652,1129,1523,136.74
W-LUM-47-050,22251629.64,29685.82935,47,PIPALDANDA,50,Palpa,Pipaldada,470050,Lumbini,Western,1193,5084,2131,2953,228.48
W-LUM-47-051,13459726.87,22191.95345,47,POKHARATHOK,51,Palpa,Pokharathok,470051,Lumbini,Western,586,2208,941,1267,292.56
W-LUM-47-052,24160699.92,24998.88974,47,RAHABAS,52,Palpa,Rahabas,470052,Lumbini,Western,386,2287,1035,1252,94.66
W-LUM-47-053,21873386.25,27967.10023,47,RAMPUR,53,Palpa,Rampur,470053,Lumbini,Western,2733,11515,5226,6289,526.43
W-LUM-47-054,13681526.8,23168.2128,47,RINGNAIRAH,54,Palpa,Ringneraha,470054,Lumbini,Western,543,2498,1117,1381,182.58
W-LUM-47-055,9860578.759,15129.85475,47,RUPSE,55,Palpa,Rupse,470055,Lumbini,Western,464,2078,912,1166,210.73
W-LUM-47-056,12463879.69,17193.74145,47,SAHALKOT,56,Palpa,Sahalkot,470056,Lumbini,Western,331,1988,882,1106,159.5
W-LUM-47-057,29701197.55,31446.91921,47,SATYAWATI,57,Palpa,Satyawati,470057,Lumbini,Western,629,3165,1481,1684,106.56
W-LUM-47-058,11442531.87,14974.29522,47,SIDDHESHWAR,58,Palpa,Siddheswor,470058,Lumbini,Western,660,2744,1213,1531,239.81
W-LUM-47-059,37574664.96,37449.22476,47,SILUWA,59,Palpa,Siluwa,470059,Lumbini,Western,1035,4988,2210,2778,132.75
W-LUM-47-060,17530702.37,19115.98879,47,SOMADI,60,Palpa,Somadi,470060,Lumbini,Western,635,2724,1191,1533,155.39
W-LUM-47-061,13845143.17,19808.86516,47,TANHU,61,Palpa,Tahu,470061,Lumbini,Western,848,3548,1484,2064,256.27
W-LUM-47-062,21719319.8,24618.51683,47,TANSEN MUNICIPALITY,62,Palpa,TansenN.P.,470062,Lumbini,Western,8411,29095,13742,15353,1339.62
W-LUM-47-063,15683917.8,19742.98977,47,TELGHA,63,Palpa,Telgha,470063,Lumbini,Western,752,3113,1342,1771,198.49
W-LUM-47-064,14364200.83,22109.06366,47,TIMURE,64,Palpa,Timure,470064,Lumbini,Western,578,2522,1062,1460,175.58
W-LUM-47-065,20488297.48,25297.52272,47,BAKAMALANG,65,Palpa,Wakamalang,470065,Lumbini,Western,579,2964,1312,1652,144.67
W-LUM-47-066,13703870.88,25817.4938,47,YAMGHA,66,Palpa,Yamgha,470066,Lumbini,Western,901,3573,1465,2108,260.73
W-LUM-48-001,19824803.98,26107.89233,48,ARGYAULI,1,Nawalparasi,Argyauli,480001,Lumbini,Western,2750,12923,5995,6928,651.86
W-LUM-48-002,10418788.11,15222.44286,48,AMARAPURI,2,Nawalparasi,Amarapuri,480002,Lumbini,Western,1979,8762,4039,4723,840.98
W-LUM-48-003,10793708.59,23229.01644,48,AMRAUD,3,Nawalparasi,Amraut,480003,Lumbini,Western,921,4953,2374,2579,458.89
W-LUM-48-004,9407065.071,18733.13904,48,BADAHARA DUBAULIYA,4,Nawalparasi,Badahara Dubauliya,480004,Lumbini,Western,1251,7447,3665,3782,791.6
W-LUM-48-005,8310700.859,16084.27788,48,BEDOLI,5,Nawalparasi,Baidauli,480005,Lumbini,Western,906,6004,3077,2927,722.35
W-LUM-48-006,11625012.78,28747.77539,48,BANJARIYA,6,Nawalparasi,Banjariya,480006,Lumbini,Western,1224,7419,3676,3743,638.18
W-LUM-48-007,69837035.84,43859.79419,48,BENIMANIPUR,7,Nawalparasi,Benimanipur,480007,Lumbini,Western,1971,9324,4118,5206,133.51
W-LUM-48-008,16840263.85,24584.69564,48,BHARATIPUR,8,Nawalparasi,Bharatipur,480008,Lumbini,Western,670,3189,1407,1782,189.37
W-LUM-48-009,7857950.944,16049.99911,48,BHUJAHAWA,9,Nawalparasi,Bhujahawa,480009,Lumbini,Western,1088,6470,3294,3176,823.41
W-LUM-48-010,19391730.65,29385.73455,48,BULINGTAR,10,Nawalparasi,Bulingtar,480010,Lumbini,Western,756,3608,1624,1984,186.07
W-LUM-48-011,28769384.83,35801.74558,48,DANDAJHERI,11,Nawalparasi,DadajheriTadi,480011,Lumbini,Western,422,2762,1298,1464,96
W-LUM-48-012,46383278.53,38853.0454,48,DAUNNEDEVI,12,Nawalparasi,DawanneDevi,480012,Lumbini,Western,2950,13536,6041,7495,291.83
W-LUM-48-013,8813540.609,16498.49184,48,DEDGAUN,13,Nawalparasi,Dedgaun,480013,Lumbini,Western,750,3286,1412,1874,372.83
W-LUM-48-014,78899803.02,58261.23636,48,DEURALI,14,Nawalparasi,Deurali,480014,Lumbini,Western,2975,15399,6861,8538,195.17
W-LUM-48-015,28219329.83,26123.99562,48,DEVCHULI,15,Nawalparasi,Devachuli,480015,Lumbini,Western,1458,7569,3372,4197,268.23
W-LUM-48-016,9198405.925,18382.72777,48,DEVGAUN,16,Nawalparasi,Devagawa,480016,Lumbini,Western,927,5359,2626,2733,582.62
W-LUM-48-017,69836764.23,62069.32498,48,DHAUWADI,17,Nawalparasi,Dhaubadi,480017,Lumbini,Western,1061,5985,2702,3283,85.7
W-LUM-48-018,152106021.9,68598.91706,48,DHURKOT,18,Nawalparasi,Dhurkot,480018,Lumbini,Western,980,5394,2553,2841,35.46
W-LUM-48-019,30130399.16,30437.65427,48,DIVYAPURI,19,Nawalparasi,Dibyapuri,480019,Lumbini,Western,2247,10059,4775,5284,333.86
W-LUM-48-020,94053921.99,58691.67536,48,DUMKIBAS,20,Nawalparasi,Dumkibas,480020,Lumbini,Western,2379,11050,4966,6084,117.49
W-LUM-48-021,63828298.32,33374.66357,48,GAINDAKOT,21,Nawalparasi,Gaidakot,480021,Lumbini,Western,8022,33416,16257,17159,523.54
W-LUM-48-022,5075900.862,11056.63665,48,GERMI,22,Nawalparasi,Gairami,480022,Lumbini,Western,1006,6045,3008,3037,1191
W-LUM-48-023,8730129.563,21177.99426,48,GUTHI PARSAUNI,23,Nawalparasi,Guthi Prasauni,480023,Lumbini,Western,1248,7833,4036,3797,897.11
W-LUM-48-024,11868317.98,15800.64401,48,GUTHI SURYAPURA,24,Nawalparasi,Guthisuryapura,480024,Lumbini,Western,827,5473,2796,2677,461.14
W-LUM-48-025,13801850.19,22369.29998,48,HAKUI,25,Nawalparasi,Hakui,480025,Lumbini,Western,1044,6316,3016,3300,442.66
W-LUM-48-026,8142443.671,18422.58251,48,HARPUR,26,Nawalparasi,Harpur,480026,Lumbini,Western,1086,6148,2963,3185,755.13
W-LUM-48-027,40469133.36,37319.16988,48,HUPSEKOT,27,Nawalparasi,Hupsekot,480027,Lumbini,Western,552,3681,1709,1972,90.96
W-LUM-48-028,14332446.85,21882.84556,48,JAHADA,28,Nawalparasi,Jahada,480028,Lumbini,Western,1698,8459,3955,4504,590.21
W-LUM-48-029,13863643.96,23791.78213,48,JAMUNIYA,29,Nawalparasi,Jamuniya,480029,Lumbini,Western,1698,9225,4413,4812,630.12
W-LUM-48-030,20206004.74,22376.9505,48,JAUBARI,30,Nawalparasi,Jaubari,480030,Lumbini,Western,680,3877,1730,2147,191.87
W-LUM-48-031,14789261.9,20865.4175,48,KAWASOTI,31,Nawalparasi,Kawasoti,480031,Lumbini,Western,2870,12410,5787,6623,839.12
W-LUM-48-032,16147506.72,26606.84287,48,KOLHUWA,32,Nawalparasi,Kolhuwa,480032,Lumbini,Western,1936,8798,3980,4818,544.85
W-LUM-48-033,31044176.34,28143.61079,48,KOTTHAR,33,Nawalparasi,Kotathar,480033,Lumbini,Western,503,3083,1445,1638,99.31
W-LUM-48-034,18625995.09,19138.92608,48,KUDIYA,34,Nawalparasi,Kudiya,480034,Lumbini,Western,1789,10058,4888,5170,540.02
W-LUM-48-035,14165229.88,21811.22445,48,KUMARBARTI,35,Nawalparasi,Kumarwarti,480035,Lumbini,Western,1238,5633,2525,3108,397.67
W-LUM-48-036,9250813.328,16863.32974,48,KUSMA,36,Nawalparasi,Kushma,480036,Lumbini,Western,1079,6758,3270,3488,730.51
W-LUM-48-037,39519152.78,31142.79319,48,MAINAGHAT,37,Nawalparasi,Mainaghat,480037,Lumbini,Western,736,3972,1744,2228,100.51
W-LUM-48-038,48837607.74,37606.3553,48,MAKAR,38,Nawalparasi,Makar,480038,Lumbini,Western,5639,24597,11241,13356,503.65
W-LUM-48-039,14000578.27,19262.05866,48,MANARI,39,Nawalparasi,Manari,480039,Lumbini,Western,1074,5782,2771,3011,412.96
W-LUM-48-040,10466455.26,18272.45514,48,MITHUKARAM,40,Nawalparasi,Mithukaram,480040,Lumbini,Western,503,2441,1121,1320,233.21
W-LUM-48-041,27568648.64,26505.97845,48,MUKUNDAPUR,41,Nawalparasi,Mukundapur,480041,Lumbini,Western,3023,13027,6254,6773,472.51
W-LUM-48-042,26917895.57,27103.15443,48,NARAM,42,Nawalparasi,Naram,480042,Lumbini,Western,502,3263,1441,1822,121.22
W-LUM-48-043,17608708.45,22773.76122,48,NARAYANI,43,Nawalparasi,Narayani,480043,Lumbini,Western,1991,9047,4047,5000,513.76
W-LUM-48-044,16994605.44,19009.03866,48,NARSAHI,44,Nawalparasi,Narsahi,480044,Lumbini,Western,953,6015,2886,3129,353.94
W-LUM-48-045,60189729.22,49789.4172,48,NAYABELHANI,45,Nawalparasi,NayaBelhani,480045,Lumbini,Western,2885,12288,5374,6914,204.15
W-LUM-48-046,25773172.94,22080.1444,48,PAKLIHAWA,46,Nawalparasi,Pakalihawa,480046,Lumbini,Western,1656,10454,5261,5193,405.61
W-LUM-48-047,6392179.029,14547.97329,48,PALHI,47,Nawalparasi,Palhi,480047,Lumbini,Western,939,5622,2703,2919,879.39
W-LUM-48-048,13314715.69,23428.21943,48,PANCHANAGAR,48,Nawalparasi,Panchanagar,480048,Lumbini,Western,2156,9820,4483,5337,737.53
W-LUM-48-049,27735369.26,28464.51935,48,PARSAUNI,49,Nawalparasi,Prasauni,480049,Lumbini,Western,1388,6324,2853,3471,228.02
W-LUM-48-050,15061939.26,19146.73507,48,PITHAULI,50,Nawalparasi,Pithauli,480050,Lumbini,Western,1851,8201,3733,4468,544.48
W-LUM-48-051,15160494.9,18767.8644,48,PRAGATINAGAR,51,Nawalparasi,Pragatinagar,480051,Lumbini,Western,3125,13856,6348,7508,913.93
W-LUM-48-052,10677076.99,16263.09214,48,PRATAPPUR,52,Nawalparasi,Pratappur,480052,Lumbini,Western,1258,7401,3697,3704,693.14
W-LUM-48-053,39205864.68,40620.14648,48,RAJAHAR,53,Nawalparasi,Rajahar,480053,Lumbini,Western,2426,11119,5108,6011,283.6
W-LUM-48-054,70039163.43,48566.97236,48,RAKACHULI,54,Nawalparasi,Rakachuli,480054,Lumbini,Western,819,4654,2087,2567,66.45
W-LUM-48-055,12446001.81,18258.46344,48,RAKUWA,55,Nawalparasi,Rakuwa,480055,Lumbini,Western,486,2172,947,1225,174.51
W-LUM-48-056,34714908.33,37225.38877,48,RAMGRAM MUNICIPALITY,56,Nawalparasi,RamgramN. P.,480056,Lumbini,Western,4972,25990,12807,13183,748.66
W-LUM-48-057,29470410.08,35801.33668,48,RAMNAGAR,57,Nawalparasi,Ramnagar,480057,Lumbini,Western,3315,15606,7103,8503,529.54
W-LUM-48-058,6340651.807,14763.0938,48,RAMPURWA,58,Nawalparasi,Rampurkha,480058,Lumbini,Western,717,4498,2272,2226,709.34
W-LUM-48-059,9883475.784,15194.85692,48,RAMPURKHADAUNA,59,Nawalparasi,RampurKhadauna,480059,Lumbini,Western,822,5003,2472,2531,506.23
W-LUM-48-060,58119485.16,38319.2849,48,RATANPUR,60,Nawalparasi,Ratanapur,480060,Lumbini,Western,599,3636,1659,1977,62.56
W-LUM-48-061,27637441.93,26408.15213,48,RUCHANG,61,Nawalparasi,Ruchang,480061,Lumbini,Western,541,3057,1398,1659,110.61
W-LUM-48-062,20986564.88,29533.95711,48,RUPAULIYA,62,Nawalparasi,Rupauliya,480062,Lumbini,Western,1747,8576,3977,4599,408.66
W-LUM-48-063,14496934.01,19512.87109,48,SANAI,63,Nawalparasi,Sanai,480063,Lumbini,Western,1166,7159,3543,3616,493.82
W-LUM-48-064,12364591.63,27827.94191,48,SARAWAL,64,Nawalparasi,Sarawal,480064,Lumbini,Western,983,5547,2728,2819,448.62
W-LUM-48-065,44502116.3,41171.35808,48,SHIVAMANDIR,65,Nawalparasi,Shivmandir,480065,Lumbini,Western,5395,23254,10576,12678,522.54
W-LUM-48-066,776293.0614,3668.458355,48,SOMANI,66,Nawalparasi,Somani,480066,Lumbini,Western,1143,6771,3333,3438,585.9
W-LUM-48-067,8731819.915,16367.77549,48,SUKRAULI,67,Nawalparasi,Sukrauli,480067,Lumbini,Western,977,5502,2705,2797,665.67
W-LUM-48-068,96235541.38,52906.57357,48,SUNWAL,68,Nawalparasi,Sunwal,480068,Lumbini,Western,6537,29217,13347,15870,303.6
W-LUM-48-069,16135392.58,25607.66507,48,SWATHI,69,Nawalparasi,Swathi,480069,Lumbini,Western,2102,10626,4978,5648,658.56
W-LUM-48-070,36140277.77,32019.77727,48,TAMSARIYA,70,Nawalparasi,Tamasariya,480070,Lumbini,Western,2426,10379,4572,5807,287.19
W-LUM-48-071,8157595.346,22069.0953,48,THULO KHAIRATAWA,71,Nawalparasi,ThuloKhairatawa,480071,Lumbini,Western,746,4813,2500,2313,590.01
W-LUM-48-072,19680259.49,25745.17565,48,TILAKPUR,72,Nawalparasi,Tilakpur,480072,Lumbini,Western,1520,7674,3597,4077,389.95
W-LUM-48-073,20936710.44,25506.88236,48,TRIBENISUSTA,73,Nawalparasi,Tribenisusta,480073,Lumbini,Western,2029,9762,4489,5273,311.26
W-LUM-48-074,37010084.12,30374.9627,48,UPALLO ARKHALE,74,Nawalparasi,UpalloArkhale,480074,Lumbini,Western,672,4118,1830,2288,111.26
W-LUM-48-075,94662459.33,138461.459,48,ROYAL CHITAWAN NATIONAL PARK,75,Nawalparasi,Royal Chitawan Natio,480075,Lumbini,Western,0,0,0,0,0
W-LUM-49-001,18922477.3,22369.54799,49,AMA,1,Rupandehi,Aama,490001,Lumbini,Western,1615,11340,5781,5559,599.28
W-LUM-49-002,14714890.72,19494.64016,49,ANANDABAN,2,Rupandehi,Aanandaban,490002,Lumbini,Western,2814,12406,5887,6519,843.06
W-LUM-49-003,17816422.58,28077.27781,49,ADARSHA AMUWA,3,Rupandehi,Amuwa,490003,Lumbini,Western,2192,11231,5296,5935,630.37
W-LUM-49-004,12767329.14,17105.29179,49,ASURENA,4,Rupandehi,Asurena,490004,Lumbini,Western,1051,7249,3771,3478,567.8
W-LUM-49-005,8214494.335,17175.86775,49,BAGAHA,5,Rupandehi,Bagaha,490005,Lumbini,Western,707,5228,2669,2559,636.42
W-LUM-49-006,12579421.87,24078.1404,49,BAGAULI,6,Rupandehi,Bagauli,490006,Lumbini,Western,1429,9780,4956,4824,777.43
W-LUM-49-007,6647048.379,12641.16094,49,BAIRGHAT,7,Rupandehi,Bairghat,490007,Lumbini,Western,742,6058,3131,2927,911.4
W-LUM-49-008,9710452.437,20877.77542,49,BASANTAPUR,8,Rupandehi,Basantapur,490008,Lumbini,Western,1205,8163,4072,4091,840.63
W-LUM-49-009,9383910.667,16205.58214,49,BETKUIYA,9,Rupandehi,Betakuiya,490009,Lumbini,Western,713,5046,2465,2581,537.74
W-LUM-49-010,13335847.96,20249.98234,49,BHAGAWANPUR,10,Rupandehi,Bhagawanpur,490010,Lumbini,Western,1584,11577,5886,5691,868.1
W-LUM-49-011,33222401.7,32657.39527,49,BISUNPURA,11,Rupandehi,Bisunpura,490011,Lumbini,Western,2231,14390,7189,7201,433.14
W-LUM-49-012,15749108.02,22351.68255,49,BODABAR,12,Rupandehi,Bodabar,490012,Lumbini,Western,1277,8460,4276,4184,537.17
W-LUM-49-013,13943059.54,23020.24162,49,BOGADI,13,Rupandehi,Bogadi,490013,Lumbini,Western,1473,10634,5514,5120,762.68
W-LUM-49-014,69284192.08,47352.18364,49,BUTWAL MUNICIPALITY,14,Rupandehi,ButawalN.P.,490014,Lumbini,Western,29662,118462,58808,59654,1709.8
W-LUM-49-015,10715165.81,23886.23383,49,CHHIPAGADH,15,Rupandehi,Chhipagada,490015,Lumbini,Western,858,5221,2565,2656,487.26
W-LUM-49-016,9441721.476,16315.84703,49,CHHOTKI RAMNAGAR,16,Rupandehi,ChhotakiRamnagar,490016,Lumbini,Western,873,5352,2614,2738,566.84
