P_CODE,VDC_NAME,DISTRICT,REGION,MMI_MAX,MMI_MAX,POP_2011,POP_2011,POPDEN_2011,POPDEN_2011,HOUSE_WALL_PERCENT_HIGH_RISK,HOUSE_WALL_PERCENT_HIGH_RISK,HOUSE_ROOF_PERCENT_HIGH_RISK,HOUSE_ROOF_PERCENT_HIGH_RISK,HUMAN_POVERTY_INDEX,HUMAN_POVERTY_INDEX,,,,,,,,,,,,,
W-LUM-46-074,Tamghas,Gulmi,Western,4.86,5.63,14845,6.97,1186.33,7.05,97.34,9.69,37.17,3.79,27.42,3.33,,,,,,,,,,,,,
W-LUM-46-075,Thanpati,Gulmi,Western,5.20,6.02,2585,5.70,327.1,5.76,97.34,9.69,37.17,3.79,27.42,3.33,,,,,,,,,,,,,
W-LUM-46-076,Thulolumpek,Gulmi,Western,5.10,5.91,6103,6.32,210.31,5.32,97.34,9.69,37.17,3.79,27.42,3.33,,,,,,,,,,,,,
W-LUM-46-077,Turang,Gulmi,Western,5.01,5.80,3922,6.00,199.46,5.27,97.34,9.69,37.17,3.79,27.42,3.33,,,,,,,,,,,,,
W-LUM-46-078,Wagla,Gulmi,Western,4.95,5.74,3529,5.92,375.01,5.90,97.34,9.69,37.17,3.79,27.42,3.33,,,,,,,,,,,,,
W-LUM-46-079,Wamitaksar,Gulmi,Western,4.88,5.65,6359,6.35,354.29,5.84,97.34,9.69,37.17,3.79,27.42,3.33,,,,,,,,,,,,,
W-LUM-47-001,Archale,Palpa,Western,5.80,6.71,2545,5.69,107.05,4.65,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-002,Argali,Palpa,Western,5.01,5.80,3393,5.89,313.27,5.72,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-003,Bahadurpur,Palpa,Western,5.60,6.48,1690,5.39,83.61,4.41,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-004,Baldengadhi,Palpa,Western,4.99,5.78,2043,5.53,80.71,4.37,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-005,Bandipokhara,Palpa,Western,5.20,6.03,2463,5.66,204,5.29,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-006,Barangdi,Palpa,Western,5.30,6.14,2351,5.63,248.25,5.49,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-007,Bhairabsthan,Palpa,Western,5.17,5.98,2211,5.58,182.42,5.18,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-008,Bhuwanpokhari,Palpa,Western,5.06,5.86,5408,6.23,199.56,5.27,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-009,Birkot,Palpa,Western,5.48,6.35,3640,5.95,252.53,5.51,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-010,BodhaPokharathok,Palpa,Western,5.20,6.02,2568,5.69,190.8,5.23,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-011,Boudhagumba,Palpa,Western,5.15,5.96,2155,5.57,178.33,5.16,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-012,Chappani,Palpa,Western,5.27,6.10,2075,5.54,384.72,5.93,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-013,Chhahara,Palpa,Western,5.03,5.82,4798,6.15,184.81,5.20,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-014,Chidipani,Palpa,Western,5.44,6.30,4171,6.04,205.99,5.30,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-015,Chirtungdhara,Palpa,Western,5.49,6.36,4266,6.06,325.27,5.76,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-016,Darchha,Palpa,Western,5.98,6.92,7565,6.48,289.46,5.64,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-017,Darlamdanda,Palpa,Western,5.22,6.05,2097,5.55,196.25,5.26,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-018,Deurali,Palpa,Western,5.13,5.94,2324,5.62,149.52,4.98,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-019,Devinagar,Palpa,Western,5.45,6.31,2989,5.80,147.65,4.97,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-020,Dobhan,Palpa,Western,5.17,5.98,6872,6.41,86.44,4.44,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-021,Fek,Palpa,Western,5.08,5.89,2972,5.80,101.38,4.60,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-022,Foksingkot,Palpa,Western,5.38,6.23,3733,5.96,171.23,5.12,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-023,Gadakot,Palpa,Western,5.95,6.89,5127,6.19,170.01,5.11,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-024,Galdha,Palpa,Western,5.64,6.54,3824,5.98,186.34,5.20,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-025,Gejha,Palpa,Western,5.48,6.35,5277,6.22,272.4,5.58,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-026,Gothadi,Palpa,Western,5.44,6.30,4558,6.11,64.21,4.14,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-027,Haklang,Palpa,Western,5.40,6.25,3124,5.84,168.38,5.10,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-028,Humin,Palpa,Western,5.32,6.16,2436,5.65,206.81,5.31,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-029,Hungi,Palpa,Western,5.35,6.19,4579,6.11,235.09,5.44,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-030,Jalpa,Palpa,Western,5.40,6.26,3160,5.84,81.98,4.39,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-031,Jhadewa,Palpa,Western,5.41,6.27,4536,6.11,123.32,4.79,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-032,Jhirubas,Palpa,Western,5.78,6.70,3127,5.84,100.78,4.59,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-033,Juthapauwa,Palpa,Western,5.03,5.83,3440,5.90,110.41,4.68,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-034,Jyamire,Palpa,Western,5.60,6.49,3754,5.97,86.43,4.44,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-035,Kachal,Palpa,Western,5.19,6.02,3699,5.96,83.87,4.41,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-036,Kaseni,Palpa,Western,5.26,6.09,5697,6.27,171.37,5.12,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-037,Khaliban,Palpa,Western,5.77,6.68,5912,6.30,229.17,5.41,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-038,Khanichhap,Palpa,Western,5.28,6.11,2094,5.54,262.94,5.55,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-039,Khanigau,Palpa,Western,5.28,6.12,1881,5.47,193,5.24,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-040,Khasyoli,Palpa,Western,5.14,5.95,2131,5.56,303.29,5.69,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-041,Khyaha,Palpa,Western,4.96,5.74,2334,5.62,153.44,5.01,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-042,Koldada,Palpa,Western,5.25,6.08,3865,5.99,90.97,4.49,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-043,Kusumkhola,Palpa,Western,5.01,5.80,1624,5.36,140.28,4.92,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-044,Madanpokhara,Palpa,Western,5.24,6.07,6281,6.34,347.42,5.82,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-045,Masyam,Palpa,Western,5.08,5.89,4649,6.12,129.48,4.84,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-046,Mityal,Palpa,Western,5.82,6.74,4409,6.08,103.03,4.61,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-047,Mujhung,Palpa,Western,5.09,5.89,2147,5.56,279.34,5.61,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-048,Nayarnamtales,Palpa,Western,5.32,6.16,2153,5.57,173.51,5.13,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-049,Palungmainadi,Palpa,Western,5.07,5.87,2652,5.72,136.74,4.90,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-050,Pipaldada,Palpa,Western,5.40,6.25,5084,6.19,228.48,5.41,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-051,Pokharathok,Palpa,Western,5.52,6.40,2208,5.58,292.56,5.65,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-052,Rahabas,Palpa,Western,5.40,6.25,2287,5.61,94.66,4.53,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-053,Rampur,Palpa,Western,6.12,7.08,11515,6.78,526.43,6.24,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-054,Ringneraha,Palpa,Western,5.56,6.44,2498,5.67,182.58,5.18,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-055,Rupse,Palpa,Western,5.29,6.13,2078,5.54,210.73,5.33,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-056,Sahalkot,Palpa,Western,5.80,6.71,1988,5.51,159.5,5.05,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-057,Satyawati,Palpa,Western,4.89,5.67,3165,5.84,106.56,4.65,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-058,Siddheswor,Palpa,Western,4.93,5.71,2744,5.74,239.81,5.45,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-059,Siluwa,Palpa,Western,5.80,6.72,4988,6.17,132.75,4.87,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-060,Somadi,Palpa,Western,5.12,5.93,2724,5.74,155.39,5.02,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-061,Tahu,Palpa,Western,5.38,6.23,3548,5.93,256.27,5.52,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-062,TansenN.P.,Palpa,Western,5.36,6.21,29095,7.45,1339.62,7.17,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-063,Telgha,Palpa,Western,5.18,6.00,3113,5.83,198.49,5.27,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-064,Timure,Palpa,Western,5.02,5.81,2522,5.68,175.58,5.14,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-065,Wakamalang,Palpa,Western,5.93,6.87,2964,5.80,144.67,4.95,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-47-066,Yamgha,Palpa,Western,5.25,6.08,3573,5.93,260.73,5.54,95.75,9.48,12.13,1.16,25.23,2.66,,,,,,,,,,,,,
W-LUM-48-001,Argyauli,Nawalparasi,Western,6.87,7.96,12923,6.86,651.86,6.45,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-002,Amarapuri,Nawalparasi,Western,7.38,8.54,8762,6.58,840.98,6.70,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-003,Amraut,Nawalparasi,Western,6.24,7.22,4953,6.17,458.89,6.10,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-004,Badahara Dubauliya,Nawalparasi,Western,6.35,7.36,7447,6.46,791.6,6.64,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-005,Baidauli,Nawalparasi,Western,6.45,7.47,6004,6.31,722.35,6.55,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-006,Banjariya,Nawalparasi,Western,6.22,7.21,7419,6.46,638.18,6.43,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-007,Benimanipur,Nawalparasi,Western,6.07,7.03,9324,6.63,133.51,4.87,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-008,Bharatipur,Nawalparasi,Western,6.50,7.53,3189,5.85,189.37,5.22,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-009,Bhujahawa,Nawalparasi,Western,6.36,7.36,6470,6.36,823.41,6.68,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-010,Bulingtar,Nawalparasi,Western,6.69,7.74,3608,5.94,186.07,5.20,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-011,DadajheriTadi,Nawalparasi,Western,6.75,7.82,2762,5.75,96,4.54,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-012,DawanneDevi,Nawalparasi,Western,6.34,7.34,13536,6.90,291.83,5.65,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-013,Dedgaun,Nawalparasi,Western,6.36,7.37,3286,5.87,372.83,5.89,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-014,Deurali,Nawalparasi,Western,6.82,7.90,15399,6.99,195.17,5.25,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-015,Devachuli,Nawalparasi,Western,6.52,7.55,7569,6.48,268.23,5.57,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-016,Devagawa,Nawalparasi,Western,6.26,7.25,5359,6.23,582.62,6.34,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-017,Dhaubadi,Nawalparasi,Western,6.84,7.92,5985,6.31,85.7,4.43,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-018,Dhurkot,Nawalparasi,Western,6.21,7.19,5394,6.23,35.46,3.55,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-019,Dibyapuri,Nawalparasi,Western,7.13,8.26,10059,6.68,333.86,5.78,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-020,Dumkibas,Nawalparasi,Western,6.03,6.98,11050,6.75,117.49,4.74,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-021,Gaidakot,Nawalparasi,Western,7.90,9.14,33416,7.55,523.54,6.23,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-022,Gairami,Nawalparasi,Western,6.25,7.23,6045,6.31,1191,7.05,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-023,Guthi Prasauni,Nawalparasi,Western,6.46,7.48,7833,6.50,897.11,6.77,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-024,Guthisuryapura,Nawalparasi,Western,6.46,7.48,5473,6.24,461.14,6.11,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-025,Hakui,Nawalparasi,Western,6.25,7.24,6316,6.35,442.66,6.07,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-026,Harpur,Nawalparasi,Western,6.30,7.29,6148,6.33,755.13,6.60,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-027,Hupsekot,Nawalparasi,Western,5.90,6.84,3681,5.95,90.96,4.49,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-028,Jahada,Nawalparasi,Western,6.37,7.38,8459,6.56,590.21,6.35,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-029,Jamuniya,Nawalparasi,Western,6.39,7.40,9225,6.62,630.12,6.42,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-030,Jaubari,Nawalparasi,Western,6.28,7.27,3877,5.99,191.87,5.23,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-031,Kawasoti,Nawalparasi,Western,6.99,8.09,12410,6.84,839.12,6.70,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-032,Kolhuwa,Nawalparasi,Western,6.84,7.92,8798,6.59,544.85,6.27,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-033,Kotathar,Nawalparasi,Western,7.05,8.16,3083,5.83,99.31,4.58,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-034,Kudiya,Nawalparasi,Western,6.47,7.50,10058,6.68,540.02,6.26,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-035,Kumarwarti,Nawalparasi,Western,6.86,7.94,5633,6.26,397.67,5.96,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-036,Kushma,Nawalparasi,Western,6.31,7.31,6758,6.39,730.51,6.56,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-037,Mainaghat,Nawalparasi,Western,6.19,7.17,3972,6.01,100.51,4.59,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-038,Makar,Nawalparasi,Western,6.37,7.38,24597,7.33,503.65,6.19,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-039,Manari,Nawalparasi,Western,6.36,7.36,5782,6.28,412.96,6.00,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-040,Mithukaram,Nawalparasi,Western,6.21,7.19,2441,5.66,233.21,5.43,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-041,Mukundapur,Nawalparasi,Western,7.54,8.73,13027,6.87,472.51,6.13,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-042,Naram,Nawalparasi,Western,6.11,7.08,3263,5.87,121.22,4.78,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-043,Narayani,Nawalparasi,Western,6.74,7.81,9047,6.61,513.76,6.21,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-044,Narsahi,Nawalparasi,Western,6.45,7.48,6015,6.31,353.94,5.84,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-045,NayaBelhani,Nawalparasi,Western,6.26,7.25,12288,6.83,204.15,5.29,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-046,Pakalihawa,Nawalparasi,Western,6.42,7.44,10454,6.71,405.61,5.98,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-047,Palhi,Nawalparasi,Western,6.26,7.26,5622,6.26,879.39,6.75,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-048,Panchanagar,Nawalparasi,Western,6.37,7.38,9820,6.67,737.53,6.57,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-049,Prasauni,Nawalparasi,Western,6.54,7.58,6324,6.35,228.02,5.40,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-050,Pithauli,Nawalparasi,Western,7.08,8.20,8201,6.53,544.48,6.27,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-051,Pragatinagar,Nawalparasi,Western,7.08,8.20,13856,6.92,913.93,6.79,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-052,Pratappur,Nawalparasi,Western,6.45,7.47,7401,6.46,693.14,6.51,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-053,Rajahar,Nawalparasi,Western,7.32,8.48,11119,6.76,283.6,5.62,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-054,Rakachuli,Nawalparasi,Western,5.82,6.74,4654,6.12,66.45,4.18,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-055,Rakuwa,Nawalparasi,Western,6.21,7.19,2172,5.57,174.51,5.14,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-056,RamgramN. P.,Nawalparasi,Western,6.32,7.32,25990,7.37,748.66,6.59,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-057,Ramnagar,Nawalparasi,Western,6.29,7.29,15606,7.00,529.54,6.24,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-058,Rampurkha,Nawalparasi,Western,6.30,7.29,4498,6.10,709.34,6.53,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-059,RampurKhadauna,Nawalparasi,Western,6.36,7.37,5003,6.18,506.23,6.20,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-060,Ratanapur,Nawalparasi,Western,7.16,8.30,3636,5.95,62.56,4.12,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-061,Ruchang,Nawalparasi,Western,6.04,6.99,3057,5.82,110.61,4.68,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-062,Rupauliya,Nawalparasi,Western,6.46,7.48,8576,6.57,408.66,5.99,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-063,Sanai,Nawalparasi,Western,6.26,7.25,7159,6.44,493.82,6.17,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-064,Sarawal,Nawalparasi,Western,6.37,7.38,5547,6.25,448.62,6.08,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-065,Shivmandir,Nawalparasi,Western,6.69,7.75,23254,7.29,522.54,6.23,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-066,Somani,Nawalparasi,Western,6.43,7.44,6771,6.40,585.9,6.34,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-067,Sukrauli,Nawalparasi,Western,6.23,7.21,5502,6.25,665.67,6.47,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-068,Sunwal,Nawalparasi,Western,6.20,7.18,29217,7.46,303.6,5.69,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-069,Swathi,Nawalparasi,Western,6.26,7.25,10626,6.72,658.56,6.46,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-070,Tamasariya,Nawalparasi,Western,6.69,7.75,10379,6.71,287.19,5.63,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-071,ThuloKhairatawa,Nawalparasi,Western,6.42,7.44,4813,6.15,590.01,6.35,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-072,Tilakpur,Nawalparasi,Western,6.33,7.33,7674,6.49,389.95,5.94,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-073,Tribenisusta,Nawalparasi,Western,6.44,7.46,9762,6.66,311.26,5.71,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-074,UpalloArkhale,Nawalparasi,Western,6.50,7.53,4118,6.04,111.26,4.69,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-48-075,Royal Chitawan Natio,Nawalparasi,Western,7.56,8.75,0,0.00,0,#NUM!,71.05,6.12,49.74,5.10,27.99,3.51,,,,,,,,,,,,,
W-LUM-49-001,Aama,Rupandehi,Western,5.97,6.91,11340,6.77,599.28,6.37,85.11,8.03,73.40,7.58,26.15,2.95,,,,,,,,,,,,,
W-LUM-49-002,Aanandaban,Rupandehi,Western,6.02,6.97,12406,6.84,843.06,6.71,85.11,8.03,73.40,7.58,26.15,2.95,,,,,,,,,,,,,
W-LUM-49-003,Amuwa,Rupandehi,Western,6.01,6.96,11231,6.76,630.37,6.42,85.11,8.03,73.40,7.58,26.15,2.95,,,,,,,,,,,,,
W-LUM-49-004,Asurena,Rupandehi,Western,5.97,6.91,7249,6.45,567.8,6.31,85.11,8.03,73.40,7.58,26.15,2.95,,,,,,,,,,,,,
W-LUM-49-005,Bagaha,Rupandehi,Western,6.12,7.09,5228,6.21,636.42,6.43,85.11,8.03,73.40,7.58,26.15,2.95,,,,,,,,,,,,,
W-LUM-49-006,Bagauli,Rupandehi,Western,5.99,6.94,9780,6.66,777.43,6.63,85.11,8.03,73.40,7.58,26.15,2.95,,,,,,,,,,,,,
W-LUM-49-007,Bairghat,Rupandehi,Western,6.00,6.94,6058,6.32,911.4,6.78,85.11,8.03,73.40,7.58,26.15,2.95,,,,,,,,,,,,,
W-LUM-49-008,Basantapur,Rupandehi,Western,6.14,7.11,8163,6.53,840.63,6.70,85.11,8.03,73.40,7.58,26.15,2.95,,,,,,,,,,,,,
W-LUM-49-009,Betakuiya,Rupandehi,Western,5.98,6.93,5046,6.18,537.74,6.26,85.11,8.03,73.40,7.58,26.15,2.95,,,,,,,,,,,,,
W-LUM-49-010,Bhagawanpur,Rupandehi,Western,5.96,6.91,11577,6.78,868.1,6.74,85.11,8.03,73.40,7.58,26.15,2.95,,,,,,,,,,,,,
W-LUM-49-011,Bisunpura,Rupandehi,Western,5.95,6.89,14390,6.94,433.14,6.04,85.11,8.03,73.40,7.58,26.15,2.95,,,,,,,,,,,,,
W-LUM-49-012,Bodabar,Rupandehi,Western,6.21,7.19,8460,6.56,537.17,6.26,85.11,8.03,73.40,7.58,26.15,2.95,,,,,,,,,,,,,
W-LUM-49-013,Bogadi,Rupandehi,Western,5.97,6.91,10634,6.72,762.68,6.61,85.11,8.03,73.40,7.58,26.15,2.95,,,,,,,,,,,,,
